artist_original_name,artist_spotify_name,artist_id,artist_genres,track_name,track_id,track_duration,album_name,album_id,album_release_date
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Zé Trindade (feat. Manu Chao),5dPDV6d5DZZyEiJBDL7Nag,247893,O Samba Poconé,7evTWhFmwKyf1GXnLzos3p,1996-06-15
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Garota Nacional,7DoBn08dqKS9MmtZiZChVD,317400,O Samba Poconé,7evTWhFmwKyf1GXnLzos3p,1996-06-15
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Tão Seu,03YuyrltrfOOtysn0HBvax,243666,O Samba Poconé,7evTWhFmwKyf1GXnLzos3p,1996-06-15
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Sem Terra (feat. Manu Chao),5RkExFgeJBv6QbOvJC2NdH,279266,O Samba Poconé,7evTWhFmwKyf1GXnLzos3p,1996-06-15
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Os Exilados,53jrdiB2WUglvbZyEm4DIB,245440,O Samba Poconé,7evTWhFmwKyf1GXnLzos3p,1996-06-15
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Um Dia Qualquer,1Yi3LNxJ64udQUBbEMZWIs,292360,O Samba Poconé,7evTWhFmwKyf1GXnLzos3p,1996-06-15
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Los Pretos (feat. Manu Chao),38sb3aXgoTqERTcoW9wmvG,239133,O Samba Poconé,7evTWhFmwKyf1GXnLzos3p,1996-06-15
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Sul da América,19Gy53m7LQKuSzMmuMWIjt,254826,O Samba Poconé,7evTWhFmwKyf1GXnLzos3p,1996-06-15
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Poconé,5ZfjwVITByXpekVxi7Eb1d,318306,O Samba Poconé,7evTWhFmwKyf1GXnLzos3p,1996-06-15
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Amolação,3zphMPyIswK8olZi9MTmKC,155600,Calango,5pp3Fjp4h728libl8vxoFn,1994-10-15
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Jackie Tequila,4vylvWmzkARLasyWiAMo2I,250266,Calango,5pp3Fjp4h728libl8vxoFn,1994-10-15
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Esmola (Ao Vivo),2iFF4kJxUTb16zuILzOL2s,158960,Calango,5pp3Fjp4h728libl8vxoFn,1994-10-15
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",O Beijo E A Reza,5IZ6S8FeaOv9mlOifLUIwZ,299000,Calango,5pp3Fjp4h728libl8vxoFn,1994-10-15
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",A Cerca,52vUaW5NpXtdyuWTu9XSR2,208440,Calango,5pp3Fjp4h728libl8vxoFn,1994-10-15
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",É Proibido Fumar / Peter Gunn Theme,0SS9GFefjuSqMEiNZOrQAq,191693,Calango,5pp3Fjp4h728libl8vxoFn,1994-10-15
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Te Ver,5Zb94ke9RQDjpa4yKW2aoA,276373,Calango,5pp3Fjp4h728libl8vxoFn,1994-10-15
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Chega Disso!,2mTibTFpacJpsjivzOVbiZ,244560,Calango,5pp3Fjp4h728libl8vxoFn,1994-10-15
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Sam,1GYTpDwHxsXQoGjtsETCXD,225840,Calango,5pp3Fjp4h728libl8vxoFn,1994-10-15
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Estivador,50rxmrN2iZCIDMLBNfyEfG,204200,Calango,5pp3Fjp4h728libl8vxoFn,1994-10-15
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Pacato Cidadão / Let 'Em In,10yPXv3PKA5bT5FbEPlWGt,243893,Calango,5pp3Fjp4h728libl8vxoFn,1994-10-15
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Gentil Loucura,1q97TNJHsO6BQSAaltuynU,239440,Skank,5VGLX3wqgXAYfcX1k3Afck,1993-03-25
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",In(Dig)Nação,3lgi5M4oxYtBR9gzMNm9Jo,243293,Skank,5VGLX3wqgXAYfcX1k3Afck,1993-03-25
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Salto no Asfalto,6Fics8msmTzdoB3c720CHf,249800,Skank,5VGLX3wqgXAYfcX1k3Afck,1993-03-25
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Macaco Prego,07OWeYAw0iuaBwxYDICa4B,174200,Skank,5VGLX3wqgXAYfcX1k3Afck,1993-03-25
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Tanto (I Want You),4S8iJpjnjUnjErnCyG6pfL,246600,Skank,5VGLX3wqgXAYfcX1k3Afck,1993-03-25
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Homem Que Sabia Demais,3faI3sIUwDxhu1BXTY3liR,234466,Skank,5VGLX3wqgXAYfcX1k3Afck,1993-03-25
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Let Me Try Again,2kI66FaXJfEQs63xEExch5,184893,Skank,5VGLX3wqgXAYfcX1k3Afck,1993-03-25
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Baixada News,6U2thLVXTkP96PeChoJPEZ,291000,Skank,5VGLX3wqgXAYfcX1k3Afck,1993-03-25
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Réu e Rei,5nIDUJ9tk3MVkF2om7JjU4,242173,Skank,5VGLX3wqgXAYfcX1k3Afck,1993-03-25
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Cadê o Penalty?,13giD1PSskroHDosHe4aQH,238400,Skank,5VGLX3wqgXAYfcX1k3Afck,1993-03-25
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Caju Dub,0PnVC8RMUVEKAhM3ostOyg,227560,Skank,5VGLX3wqgXAYfcX1k3Afck,1993-03-25
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Simplesmente,60m0V9vDxXMfBn9geBFOIn,222986,Simplesmente,3ac6zkBEQu4VBuEEZ6A5nZ,2020-04-10
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']","Ainda Gosto Dela (Dubdogz, RQntz & Lowsince Remix)",6O4wwd8F3dQxbzeENONcMu,176239,"Ainda Gosto Dela (Dubdogz, RQntz & Lowsince Remix)",5mt5Ssu7AZXAW1LWEEODii,2019-04-05
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Algo Parecido (Dubdogz e Bruno Be Remix) - Radio Edit,6foixDFxajLsGvhGBwVpUs,166347,Algo Parecido (Dubdogz e Bruno Be Remix) [Radio Edit],0pzkbdPj5WqU9nNHG39107,2018-12-07
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Algo Parecido - D-Groov e Lacosh Remix,7qYStM7LWouCX3ln1KIWC9,192698,Algo Parecido (D-Groov e Lacosh Remix),0e1XVO9gu0M80kEkY6ffav,2018-11-23
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Réu e Rei - Ao Vivo,1RZtaHBeiJA05SgpN4JfGr,234461,"Skank, Os Três Primeiros - EP Skank (1993) [Gravado ao Vivo no Circo Voador]",3uhoaEJwKu5u89VBx03ued,2018-08-31
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Baixada News - Ao Vivo,0Hw3sGOakKP54w7hDP1Dvg,293967,"Skank, Os Três Primeiros - EP Skank (1993) [Gravado ao Vivo no Circo Voador]",3uhoaEJwKu5u89VBx03ued,2018-08-31
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Tanto (I Want You) - Ao Vivo,3i9MDSpFTRIAbXsE7uUzKX,218699,"Skank, Os Três Primeiros - EP Skank (1993) [Gravado ao Vivo no Circo Voador]",3uhoaEJwKu5u89VBx03ued,2018-08-31
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Homem Que Sabia Demais - Ao Vivo,1arWQemnN9bLFDM2wpaPM3,224592,"Skank, Os Três Primeiros - EP Skank (1993) [Gravado ao Vivo no Circo Voador]",3uhoaEJwKu5u89VBx03ued,2018-08-31
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",In(Dig)Nação - Ao Vivo,62x2RcgC0GScPvXQF2Tmba,267676,"Skank, Os Três Primeiros - EP Skank (1993) [Gravado ao Vivo no Circo Voador]",3uhoaEJwKu5u89VBx03ued,2018-08-31
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Let Me Try Again - Ao Vivo,5nFc2DAsEzamhVmOwwXHuS,178971,"Skank, Os Três Primeiros - EP Skank (1993) [Gravado ao Vivo no Circo Voador]",3uhoaEJwKu5u89VBx03ued,2018-08-31
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Algo Parecido,1xd17oTRJ5sFIHySHLnad9,225018,Algo Parecido,4xujhMVqrfeMvtt4SV8QIb,2018-08-15
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",A Hard Day's Night,71OTA18ysnR4hvlNwNKHSY,176120,A Hard Day's Night,33O72DAX7rblcqMR9FUIyE,2017-06-02
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Do Mesmo Jeito - Jacques Batera Remix,6aZM9m7rbsQMsE1M5bsdrW,281346,Do Mesmo Jeito (Remixes),3QYj13cznxi8jq6U4jxBgL,2016-05-27
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Do Mesmo Jeito - Leo Breanza & Miller Remix,7cHqYtZMlnAmmXmVmFzGp5,207786,Do Mesmo Jeito (Remixes),3QYj13cznxi8jq6U4jxBgL,2016-05-27
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Do Mesmo Jeito - Funky Fat Remix,0kCaXpsNqtEK2Rna8KpDsG,231560,Do Mesmo Jeito (Remixes),3QYj13cznxi8jq6U4jxBgL,2016-05-27
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Do Mesmo Jeito - The EDM Club Remix,5sxCUMYYsZ6YrurCG5jJuT,317133,Do Mesmo Jeito (Remixes),3QYj13cznxi8jq6U4jxBgL,2016-05-27
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Ainda Gosto Dela - Deeplick Remix,2ULgetbwx1klKOfLjG3kqy,235720,Ainda Gosto Dela (Deeplick Remix),3cH9zWGj70pQw9BX7fXfev,2010-03-30
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Presença (feat. Emicida) - Versão Estúdio,58osxifaFDbJi62WDNGTEu,308106,Presença (feat. Emicida) [Versão Estúdio],6PQ4SN2weX18Uqi70SC6aP,2010-03-26
Skank,Skank,4C4kpaAdp6aKSkguw40SsU,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Sutilmente - Versão Deep,4p0z9fWNYjBZqy58LDOvR0,189880,Sutilmente (Versão Deep),3BUTJ4BolTikEJq3PTgDY8,2008-03-30
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],Minha Cabeça,53xGfsQhmlQmly0MT9060X,269376,Tem Conserto,0R9iQyyNp2vTvP9OFFgJfx,2019-06-13
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],Mal Pra Saúde,4EJAHz9t23dnmAex8twDoD,240750,Tem Conserto,0R9iQyyNp2vTvP9OFFgJfx,2019-06-13
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],Morrer Tanto,6ss2ALucF1RobTZ5mEYalD,199588,Tem Conserto,0R9iQyyNp2vTvP9OFFgJfx,2019-06-13
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],Esvaziou,4cH0lb7P4J69SLlA9dbEY8,262075,Tem Conserto,0R9iQyyNp2vTvP9OFFgJfx,2019-06-13
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],Horizontalmente,3eltYQZU0zYAMwSvf64qVd,192938,Tem Conserto,0R9iQyyNp2vTvP9OFFgJfx,2019-06-13
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],Dia D,4tmKayX2RQAp9CKqKyYPKS,226337,Tem Conserto,0R9iQyyNp2vTvP9OFFgJfx,2019-06-13
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],CDJ,3rcfejXH6BRbNLw1RhJJjq,247877,Tem Conserto,0R9iQyyNp2vTvP9OFFgJfx,2019-06-13
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],Só + 6,44GFTGpAFl69OBsvVTYVXG,237000,Tem Conserto,0R9iQyyNp2vTvP9OFFgJfx,2019-06-13
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],Tem Conserto,3vXcouSWrumlzKbzLBM9lA,234980,Tem Conserto,0R9iQyyNp2vTvP9OFFgJfx,2019-06-13
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],Irônico,5XxoTKk9YV4tY2mo7cVmk8,157466,Problema Meu,6vmMIChn7ZzRaAo7oOEHZS,2016-02-19
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],Eu Escolhi Você,31PZTfNjJ03ESY8MhBhMSG,171990,Problema Meu,6vmMIChn7ZzRaAo7oOEHZS,2016-02-19
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],A Volta Do Mecenas,4hLh8x5LhwOGXDAVRhrXW9,169613,Problema Meu,6vmMIChn7ZzRaAo7oOEHZS,2016-02-19
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],Deve Ter Sido Eu,0DyJxaOOZIdmBOgb2A5uF8,176953,Problema Meu,6vmMIChn7ZzRaAo7oOEHZS,2016-02-19
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],Marta,6R23skMfvJjvr4neGU4ji2,165982,Problema Meu,6vmMIChn7ZzRaAo7oOEHZS,2016-02-19
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],Se Esse Bar Fechar,7LVqQpnmXy5M9cfgUMYTVJ,214935,Problema Meu,6vmMIChn7ZzRaAo7oOEHZS,2016-02-19
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],Eu Sou Problema Meu,10dngmIXNZwZU779UnXDKk,191608,Problema Meu,6vmMIChn7ZzRaAo7oOEHZS,2016-02-19
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],L'amour Toujours (I'll Fly With You),4bN7bW9Y0InfCYEB0c7CnB,213864,Problema Meu,6vmMIChn7ZzRaAo7oOEHZS,2016-02-19
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],Como É Que Eu Vou Dizer Que Acabou?,2SsIjf0F3qV1soJ3MCjXw0,159346,Problema Meu,6vmMIChn7ZzRaAo7oOEHZS,2016-02-19
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],Duet,2pIwXcwUeMg17G2Cnbrsy2,221466,Problema Meu,6vmMIChn7ZzRaAo7oOEHZS,2016-02-19
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],Banho de Piscina,3myP5D9V78ayZyEb7cUGRw,202213,Problema Meu,6vmMIChn7ZzRaAo7oOEHZS,2016-02-19
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],Vinheta,2ln8TMs7T1zEctVoifIXjj,78184,Problema Meu,6vmMIChn7ZzRaAo7oOEHZS,2016-02-19
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],Vagabunda,1zrARdvKmbx4eekjW8I2ns,197224,Problema Meu,6vmMIChn7ZzRaAo7oOEHZS,2016-02-19
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],Clarice,2F6PRKKCXfocIKzOYWtV9q,124395,Problema Meu,6vmMIChn7ZzRaAo7oOEHZS,2016-02-19
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],Eu Esqueci Você,7hrsncd4g7p6VRLPjwdVdD,181133,Monomania,7HpyNnONRvryrDxanTrysA,2013-04-30
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],Macaé,1XGGzNL4sg9EuvVohDiibR,185913,Monomania,7HpyNnONRvryrDxanTrysA,2013-04-30
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],Monomania,0FR7t6fkJF5f80C2RtN4Ap,161280,Monomania,7HpyNnONRvryrDxanTrysA,2013-04-30
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],Um Só,5TDE4a6Qghr4GOQQorPxxi,98768,Monomania,7HpyNnONRvryrDxanTrysA,2013-04-30
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],Fred Astaire,5xaNUXROeSSj08wvIuTQQl,159085,Monomania,7HpyNnONRvryrDxanTrysA,2013-04-30
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],Talvez,7A3YqFGdxSxvDeKuEVHPPy,129123,Monomania,7HpyNnONRvryrDxanTrysA,2013-04-30
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],De Todos Os Loucos Do Mundo,3i3cT9ob90YLq4CV6vw7UI,144039,Monomania,7HpyNnONRvryrDxanTrysA,2013-04-30
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],Qualquer Negócio,1COB4cnQk9yExpZMLRcLrO,183353,Monomania,7HpyNnONRvryrDxanTrysA,2013-04-30
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],Eu Me Lembro,3g2mIjzQJhOLcloOnJcZJe,217756,Monomania,7HpyNnONRvryrDxanTrysA,2013-04-30
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],O Que Eu Bebi,1fIBryGEyD0lITdO7Q5BJ7,131657,Monomania,7HpyNnONRvryrDxanTrysA,2013-04-30
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],A Gente Voltou,0yEnoJIdNnd9Ps2C7agy6C,130037,Monomania,7HpyNnONRvryrDxanTrysA,2013-04-30
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],Oitavo Andar,2MSgNp3n57PLV27y6MJX31,133407,Monomania,7HpyNnONRvryrDxanTrysA,2013-04-30
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],Capitão Gancho,0TrgnEzJcENQffI8lkHNj8,81789,Monomania,7HpyNnONRvryrDxanTrysA,2013-04-30
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],Fred Astaire - English Version,7qbLj3IxTGJMotgK8z0j67,159373,Monomania,7HpyNnONRvryrDxanTrysA,2013-04-30
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],Ar da Sua Graça,5FuoSDgqXrYYsS8epzUnAb,206864,Ar da Sua Graça,22dDDhDIzVGU1AcGtyINig,2023-06-27
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],Chorar na Boate,7hAHcLcTutuOY2cQX2VKxy,205749,Chorar na Boate,2eWfo2r3Qc0tuRigW1nomv,2023-06-06
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],Mal Pra Saúde - GA31 Remix,3JmGbOQlddm6Aqu6W9oJK0,206527,Mal Pra Saúde (GA31 Remix),0ucY74AgyUs4XprkOfDDgk,2021-04-23
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],Dia D,1vKzPU9wIH7O3jIUU3BUQH,226337,Dia D,62A8KDUufNVvu1aRuYAQLo,2020-05-22
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],Dia D - Pessoas Que Eu Conheço Remix,0rXoW0VUGGUeVqPP6tECLc,311040,Dia D,62A8KDUufNVvu1aRuYAQLo,2020-05-22
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],O After do Fim do Mundo,3kUM9ZCVU4leesLYgbULid,223500,O After do Fim do Mundo,4Ip0sLwlH0letpGG3499fZ,2020-04-16
Clarice Falcão,Clarice Falcão,1wFTlPjO7zRtvylmu5pm1d,['nova mpb'],O QUE EU BEBI,4m8QTkVMqehRpcJZfRmIOv,161000,EU ME LEMBRO,5RvUf1maBnxrvLLYV0vFxS,2020-03-20
